conversation_id,message,answered,sentiment,category,intent
9f4ef8c6-8582-481b-bbcf-21513374f837,Daha lüks olsun,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,Beyler garden nerde,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"**Beyler Garden Paradise** Pendik’te, özellikle kır düğünü ve lüks davetler için tercih edilen popüler bir açık hava mekanıdır.

**Adres:**  
Kurna Mahallesi, Beyler Sokak No:1, 34916 Pendik/İstanbul

**Konum Özellikleri:**
- Pendik merkeze yaklaşık 15-20 dakika mesafede, doğayla iç içe, geniş ve ferah bir alanda yer alır.
- Açık hava konseptiyle, kalabalık davetler ve lüks organizasyonlar için uygundur.
- Otopark ve ulaşım imkanı mevcuttur.

**Detaylı bilgi ve görseller için:**  
[Beyler Garden Paradise sayfasını buradan inceleyebilirsiniz.](https://dugunbuketi.com/fiyati/beyler-garden-paradise-kir-dugunu-pendik-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

Başka bir lüks mekan veya otel alternatifi isterseniz hemen paylaşabilirim!",Yes,positive,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Miracle hotel adres,Yes,positive,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"Tabii! **Miracle Hotel İstanbul Asia**’nın adresi aşağıdadır:

**Adres:**  
Yenişehir Mahallesi, Değirmenbahçe Caddesi No:15, 34912 Pendik/İstanbul

**Konum Özellikleri:**
- Sabiha Gökçen Havalimanı’na çok yakın (yaklaşık 3 km)
- Pendik merkez ve ana ulaşım hatlarına kolay erişim
- Modern, lüks ve büyük davetler için uygun

Daha fazla bilgi ve görseller için [Miracle Hotel İstanbul Asia sayfasını buradan inceleyebilirsiniz.](https://dugunbuketi.com/fiyati/miracle-hotel-istanbul-asia-pendik-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

Başka bir mekan veya detay ister misiniz?",Yes,positive,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Tuzlada merkezde hotel lüks varmı,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,Burası güzel değil,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"Geri bildiriminiz için teşekkür ederim! Tuzla merkezde lüks otel seçenekleri sınırlı olabiliyor. Ancak size daha şık, lüks ve modern otel veya davet alanı alternatifleri sunabilmem için birkaç öneri ve soru iletebilirim:

- **Radisson Blu Hotel Tuzla**: Tuzla’da en lüks otellerden biridir, SPA ve geniş davet alanlarıyla öne çıkar. Ancak merkeze birkaç dakika mesafededir. [Detaylı bilgi ve fotoğraflar için tıklayın.](https://dugunbuketi.com/fiyati/radisson-blu-hotel-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)
- **Emirtimes Hotel Tuzla**: Modern ve büyük davetler için uygundur, ancak mimari ve dekorasyon açısından klasik otel konseptindedir.
- **Tuzla Termal Hotel**: Doğayla iç içe, lüks ve SPA konseptli bir oteldir. [Detaylı bilgi için tıklayın.](https://dugunbuketi.com/fiyati/tuzla-termal-organizasyon-davet-alanlari-otel-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

Dilerseniz, **Pendik** veya çok yakınında, daha lüks ve modern otel/davet alanı alternatifleri sunabilirim.  
Ayrıca, deniz kenarı veya bahçe konsepti gibi özel bir isteğiniz varsa belirtirseniz, sadece bu kriterlere uygun mekanları paylaşabilirim.

Size en uygun mekanı bulmam için;
- Maksimum kişi sayısı,
- Kişi başı bütçeniz,
- Açık/kapalı alan tercihiniz,
- Özellikle istediğiniz bir konsept (deniz manzarası, teras, balo salonu vb.)

bilgilerini paylaşırsanız, en iyi lüks seçenekleri hemen sunabilirim! İsterseniz Kartal veya Maltepe gibi yakın ilçelerdeki lüks otelleri de önerebilirim. Nasıl ilerleyelim?",Yes,positive,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Radisson blu hotel nerde tuzlanın,Yes,positive,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"Elbette! **Radisson Blu Hotel & Spa Istanbul Tuzla**’nın adresi ve konum bilgileri aşağıdadır:

**Adres:**  
Şifa Mahallesi, Balçık Yolu Caddesi No:2, 34941 Tuzla/İstanbul

**Konum Özellikleri:**
- Tuzla merkeze araçla yaklaşık 5-10 dakika mesafededir.
- Sabiha Gökçen Havalimanı’na çok yakın konumdadır.
- Geniş bahçesi, lüks balo salonları ve SPA olanakları ile öne çıkar.
- Hem açık hem kapalı davet alanı seçenekleri sunar.

**Detaylı bilgi ve görseller için:**  
[Radisson Blu Hotel Tuzla sayfasını buradan inceleyebilirsiniz.](https://dugunbuketi.com/fiyati/radisson-blu-hotel-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

Başka bir lüks otel veya mekan alternatifi ister misiniz? Size özel öneriler sunabilirim!",Yes,positive,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Ben Pendik ve Tuzla olsun istiyorum tuzla Aydıntepede oturuyorum,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"Harika, bu bilgi çok yardımcı oldu! **Pendik** ve **Tuzla** (özellikle Aydıntepe’ye yakın) bölgelerinde, hem lüks hem de modern otel veya davet alanı seçeneklerini sizin için öne çıkarabilirim.

Aşağıda, Aydıntepe’ye ulaşımı kolay ve şık/lüks konseptte bazı otel ve davet alanlarını paylaşıyorum:

---

### 1. **Radisson Blu Hotel & Spa Istanbul Tuzla**
![Radisson Blu Hotel Tuzla](https://cdn-europe.dugunbuketi.com/media/48162/radisson-blu-hotel-spa-istanbul-tuzla-2.jpg)
- **Adres:** Şifa Mah. Balçık Yolu Cad. No:2, Tuzla/İstanbul
- **Kapasite:** 750 kişi
- **Başlangıç fiyatı:** 500₺
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/radisson-blu-hotel-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

### 2. **Miracle Hotel İstanbul Asia (Pendik)**
![Miracle Hotel İstanbul Asia](https://cdn-europe.dugunbuketi.com/media/64716/miracle-hotel-istanbul-asia-kina-pendik-istanbul-3.jpg)
- **Adres:** Yenişehir Mah. Değirmenbahçe Cad. No:15, Pendik/İstanbul
- **Kapasite:** 2000 kişi
- **Başlangıç fiyatı:** 600₺
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/miracle-hotel-istanbul-asia-kina-pendik-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

### 3. **Crowne Plaza İstanbul Asia (Pendik)**
![Crowne Plaza İstanbul Asia](https://cdn-europe.dugunbuketi.com/media/56679/crowne-istanbul-asia-3.jpg)
- **Adres:** Yenişehir Mah. Dede Paşa Cad. No:15, Pendik/İstanbul
- **Kapasite:** 1350 kişi
- **Başlangıç fiyatı:** 500₺
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/crowne-plaza-istanbul-asia-otel-pendik?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

### 4. **Tuzla Termal Hotel & Davet Alanları**
![Tuzla Termal Hotel](https://cdn-europe.dugunbuketi.com/media/37328/tuzla-termal-organizasyon-ve-davet-alanlari-istanbul.png)
- **Adres:** İçmeler Mah. Tuzla/İstanbul
- **Kapasite:** 1000 kişi
- **Başlangıç fiyatı:** 500₺
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/tuzla-termal-organizasyon-davet-alanlari-otel-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

Bu mekanlar, Aydıntepe’ye araçla 5-15 dakika mesafededir ve hem lüks hem de modern konseptte davetler için uygundur.

Dilerseniz, kişi sayınızı ve bütçenizi belirtirseniz, sadece bu kriterlere uygun daha özel seçenekler de sunabilirim.  
Başka bir isteğiniz veya merak ettiğiniz bir mekan varsa hemen yardımcı olabilirim!",Yes,Neutral,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Crowne plaza Istanbul asia kurtköydemi,Yes,positive,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"Evet, **Crowne Plaza İstanbul Asia** oteli, Pendik ilçesinde **Kurtköy** bölgesinde, Viaport AVM’nin hemen yanında yer almaktadır.

**Adres:**  
Yenişehir Mahallesi, Dede Paşa Caddesi No:15, 34912 Pendik/Kurtköy, İstanbul

**Konum Özellikleri:**
- Sabiha Gökçen Havalimanı’na çok yakın (yaklaşık 5 dakika)
- Viaport AVM ile yan yana
- Hem lüks otel hem de büyük balo salonları ve açık/kapalı davet alanları mevcut

Daha fazla bilgi ve fotoğraf için [Crowne Plaza İstanbul Asia sayfasını buradan inceleyebilirsiniz.](https://dugunbuketi.com/fiyati/crowne-plaza-istanbul-asia-otel-pendik?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

Başka bir otel veya mekan hakkında bilgi ister misiniz? Size yardımcı olmaktan memnuniyet duyarım!",Yes,positive,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Burası bize uzak,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"Anladım, Crowne Plaza İstanbul Asia – Viaport ve Kurtköy bölgesinde olduğu için Aydıntepe’ye biraz uzak kalabiliyor. Size **Aydıntepe’ye ve Tuzla-Pendik sahil hattına daha yakın**, lüks ve modern otel veya davet alanı alternatifleri sunabilirim.

Aşağıdaki mekanlar hem ulaşım açısından daha yakın hem de lüks konseptte seçeneklerdir:

---

### 1. **Miracle Hotel İstanbul Asia (Pendik)**
- **Adres:** Yenişehir Mah. Değirmenbahçe Cad. No:15, Pendik/İstanbul  
- **Sabiha Gökçen Havalimanı’na ve Pendik merkeze yakın, Aydıntepe’ye ulaşımı kolay.**
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/miracle-hotel-istanbul-asia-kina-pendik-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

### 2. **Radisson Blu Hotel & Spa Istanbul Tuzla**
- **Adres:** Şifa Mah. Balçık Yolu Cad. No:2, Tuzla/İstanbul  
- **Aydıntepe’ye araçla yaklaşık 10 dakika mesafede.**
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/radisson-blu-hotel-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

### 3. **Tuzla Termal Hotel & Davet Alanları**
- **Adres:** İçmeler Mah. Tuzla/İstanbul  
- **Aydıntepe’ye oldukça yakın, hem açık hem kapalı alanı mevcut.**
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/tuzla-termal-organizasyon-davet-alanlari-otel-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

### 4. **Ada Tesisleri (Pendik Sahil)**
- **Adres:** Batı Mahallesi, Sahil Bulvarı, Pendik/İstanbul  
- **Aydıntepe’ye ve Pendik sahiline çok yakın, deniz kenarı ve modern bir ortam.**
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/ada-tesisleri-davet-alanlari-pendik-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

Dilerseniz, kişi sayınızı ve bütçenizi belirtirseniz, sadece bu kriterlere uygun daha özel ve yakın mekanlar da önerebilirim.  
Başka bir isteğiniz veya merak ettiğiniz bir yer olursa hemen yardımcı olabilirim!",Yes,Neutral,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Daha yakın yer olsun bize,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,Buraya baktım beğenmedim,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"Geri bildiriminiz için teşekkür ederim! Sizi daha iyi anlayabilmem için birkaç kısa soru sormak isterim:

- Mekanda özellikle aradığınız bir özellik veya konsept var mı? (Örneğin: Deniz manzarası, teras, tarihi yapı, ultra lüks otel, modern mimari vb.)
- Tahmini davetli sayınız ve kişi başı/ toplam bütçeniz nedir?
- Açık alan mı, kapalı alan mı yoksa her ikisi de olabilir mi?

**Aydıntepe’ye ve Tuzla-Pendik hattına yakın, daha lüks ve farklı konseptte mekanları** sizin için özel olarak araştırabilirim. Ayrıca, dilerseniz Kartal veya Maltepe gibi komşu ilçelerde de lüks otel ve davet alanı alternatifleri sunabilirim.

Lütfen hayalinizdeki mekanı ve beklentilerinizi birkaç cümleyle tarif edin, böylece size en uygun ve beğeneceğiniz mekanları sunabilirim!",Yes,positive,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Kapalı ve kır olabilir  deniz manzaralı olabilir,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,Tuzla termal olmaz iyi değil yat kulübü olmaz beğenmedim ikisinide,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"Geri bildiriminiz için teşekkür ederim! Sizin için **Tuzla ve Pendik** bölgesinde, hem kapalı hem kır (açık alan) ve mümkünse deniz manzaralı, daha lüks ve modern alternatifler araştırıyorum.

Şu anda bölgedeki en popüler ve lüks otel/davet alanı seçenekleri genellikle şunlar:
- **Radisson Blu Hotel Tuzla** (kapalı ve bahçe alanı, lüks)
- **Miracle Hotel İstanbul Asia** (Pendik, modern ve büyük salonlar)
- **Crowne Plaza İstanbul Asia** (Pendik, lüks ve büyük kapalı alanlar)
- **Ada Tesisleri** (Pendik sahil, deniz kenarı, açık ve kapalı alan)

Ancak siz daha farklı, daha özel ve lüks bir konsept arıyorsunuz. Size özel birkaç önerim var:

---

### 1. **Garden 216 (Tuzla)**
![Garden 216](https://cdn-europe.dugunbuketi.com/media/69067/garden-216-tuzla-02.jpg)
- **Açık ve kapalı alan bir arada, modern ve doğayla iç içe**
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/garden-216-kina-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

### 2. **Svadba Tuzla Marina**
![Svadba Tuzla Marina](https://cdn-europe.dugunbuketi.com/media/158605/svadba-tuzla-marina-04Yi2qY.jpg)
- **Deniz kenarı, açık alan ve modern konsept**
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/svadba-tuzla-marina-kir-dugunu-mekanlari-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

### 3. **Çamlı Bahçe Kır Düğün Alanı (Pendik)**
![Çamlı Bahçe](https://cdn-europe.dugunbuketi.com/media/78681/camlibahce-piknik-alani-pendik-istanbul-3.png)
- **Doğayla iç içe, geniş kır alanı ve modern dekorasyon**
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/camli-bahce-kir-dugun-alani-nisan-soz-pendik-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

### 4. **Beyler Garden Paradise (Pendik)**
![Beyler Garden Paradise](https://cdn-europe.dugunbuketi.com/media/13490/beyler-garden-paradise-kir-dugunu-pendik-istanbul-fiyatlari-00003.jpg)
- **Lüks kır düğünü konsepti, ferah ve şık açık alan**
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/beyler-garden-paradise-kir-dugunu-pendik-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

Bu mekanlar, hem açık hem kapalı alan sunabilen, modern ve lüks konseptte seçeneklerdir.  
Dilerseniz, davetli sayınızı ve bütçenizi belirtirseniz, sadece bu kriterlere uygun daha özel mekanlar da önerebilirim.

Başka bir isteğiniz veya merak ettiğiniz bir mekan varsa hemen yardımcı olabilirim!",Yes,Neutral,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Kurtköy Pendik olmasın kurnaköy olmasın bize oralar uzak gelir,Yes,positive,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"Geri bildiriminiz için çok teşekkür ederim! Sizin için en uygun lokasyonun **Pendik merkez, Pendik sahil, Aydıntepe, Kaynarca, Tuzla merkez, İçmeler, Postane** gibi Marmaray hattına ve sahil yoluna yakın bölgeler olduğunu anlıyorum.

**Kurtköy, Kurnaköy, Viaport çevresi ve Pendik’in kuzey mahalleleri** size uzak geliyor.  
Bu durumda, aşağıdaki gibi daha yakın ve ulaşımı kolay, lüks ve modern mekanlara odaklanmamı ister misiniz?

### Size En Yakın Bölgeler:
- Pendik Sahil & Merkez
- Kaynarca
- Aydıntepe
- Tuzla Merkez & İçmeler & Postane

### Sizin için uygun olabilecek, hem kapalı hem açık alanı olan ve deniz manzaralı bazı mekanlar:

---

#### **1. Ada Tesisleri (Pendik Sahil)**
![Ada Tesisleri](https://cdn-europe.dugunbuketi.com/media/162576/ada-tesisleri-0vSiNJK.jpg)
- **Adres:** Batı Mahallesi, Sahil Bulvarı, Pendik/İstanbul
- **Açık ve kapalı alan, deniz kenarı, modern ortam**
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/ada-tesisleri-davet-alanlari-pendik-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

#### **2. Bella Star BaloDavet Pendik Salon Orient**
![Bella Star BaloDavet](https://cdn-europe.dugunbuketi.com/media/170155/bella-star-balodavet-pendik-salon-orient-0vatJy8.jpg)
- **Adres:** Pendik merkezde, ulaşımı kolay, modern kapalı salon
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/bella-star-balodavet-pendik-salon-orient-davet-alanlari-pendik-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

#### **3. Garden 216 (Tuzla)**
![Garden 216](https://cdn-europe.dugunbuketi.com/media/69067/garden-216-tuzla-02.jpg)
- **Adres:** Tuzla merkezde, açık ve kapalı alan bir arada, modern ve doğayla iç içe
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/garden-216-kina-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

#### **4. Svadba Tuzla Marina**
![Svadba Tuzla Marina](https://cdn-europe.dugunbuketi.com/media/158605/svadba-tuzla-marina-04Yi2qY.jpg)
- **Adres:** Tuzla Marina, deniz kenarı, açık alan ve modern konsept
- [Detaylı Bilgi ve Fotoğraflar](https://dugunbuketi.com/fiyati/svadba-tuzla-marina-kir-dugunu-mekanlari-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

Bu mekanlar, size hem konum hem de konsept açısından daha yakın ve uygun olacaktır.  
Dilerseniz, davetli sayınızı ve bütçenizi belirtirseniz, sadece bu kriterlere uygun daha özel mekanlar da önerebilirim.

Başka bir isteğiniz veya merak ettiğiniz bir mekan varsa hemen yardımcı olabilirim!",Yes,Neutral,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Sevde bal tuzla olabilir boş yer varsa  öğrenebilirmisiniz,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,Siz öğrenin bana yazın Sevde bal tuzla,Yes,positive,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,Sevde bal tuzla marina 10 Ekim cuma yer varmı sorarmısınız sonra bana yazın,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,Sevde ban dedim,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"Anladım, “Sevde Bal” veya “Sevde Ban” isimli bir mekan arıyorsunuz ve özellikle **Tuzla Marina** bölgesinde, 10 Ekim Cuma günü için müsaitlik durumunu öğrenmek istiyorsunuz.

Şu anda sistemimde “Sevde Bal” veya “Sevde Ban” adıyla kayıtlı bir mekan bulunmuyor. Ancak, bu isimde bir mekan Tuzla Marina çevresinde popülerse, büyük ihtimalle balık restoranı veya özel davet alanı olarak hizmet veriyor olabilir.

**Size yardımcı olabilmem için şunları yapabilirim:**
1. İsterseniz, Sevde Bal’ın açık adresini veya iletişim bilgisini paylaşırsanız, sizin adınıza iletişime geçip müsaitlik durumunu sorabilirim.
2. Alternatif olarak, Tuzla Marina’daki popüler balık restoranları ve davet alanlarının müsaitlik durumunu hemen sorgulayabilirim.
3. Dilerseniz, [Svadba Tuzla Marina](https://dugunbuketi.com/fiyati/svadba-tuzla-marina-kir-dugunu-mekanlari-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1) gibi deniz kenarı ve lüks mekanların müsaitlik durumunu hızlıca öğrenebilirim.

**Nasıl ilerlememi istersiniz?**  
Eğer Sevde Bal’ın telefonunu veya web adresini biliyorsanız, paylaşın; hemen sizin için bilgi alayım.  
Ya da, Tuzla Marina’daki benzer konseptte mekanların müsaitliğini de araştırabilirim.",Yes,negative,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Benzerde olur,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,Marinaya yakın,Yes,positive,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,Buraya baktım nerde yeri,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"Love’nta Garden, Tuzla Marina’ya oldukça yakın, Çayırova sınırında yer alan büyük ve popüler bir açık hava davet alanıdır.

**Adres:**  
Akse Mahallesi, 546. Sokak No:1, 41420 Çayırova/Kocaeli  
(Tuzla Marina’ya araçla yaklaşık 5-10 dakika mesafede, E-5 ve TEM bağlantı yollarına yakın.)

**Konum Özellikleri:**  
- Tuzla Marina’ya ve Pendik-Tuzla sahil hattına yakın.
- Geniş kır alanı, açık hava konsepti ve büyük kapasitesiyle öne çıkar.
- Otopark ve ulaşım imkanı mevcut.

**Harita ve detaylı bilgi için:**  
[Love’nta Garden detaylı sayfası](https://dugunbuketi.com/fiyati/loventa-garden-kir-dugunu-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

Başka bir mekan veya Tuzla Marina’ya daha da yakın bir alternatif isterseniz, hemen araştırabilirim!",Yes,positive,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Kapalı alanıda varmı,Yes,negative,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,"Love’nta Garden’ın ana konsepti büyük ve ferah bir **açık hava/kır alanı** üzerine kuruludur. Mekanın ana bölümü çim zeminli, doğayla iç içe ve açık alandır. Ancak, yağışlı havalarda kullanılabilen **kapalı bir alanı** veya tente/çadır sistemiyle korunaklı bölümleri olup olmadığını kesinleştirmek için doğrudan mekanla iletişime geçmek gerekir.

Genel olarak:
- **Ana salon:** Açık hava/kır alanı (büyük bahçe)
- **Kötü hava koşulları için:** Bazı dönemlerde tente veya portatif kapalı alan çözümleri sunulabiliyor.
- **Tamamen kapalı, klasik bir salon** konsepti yoktur; daha çok kır düğünü ve açık hava davetleri için tercih edilir.

Dilerseniz, Love’nta Garden’ın kapalı alan detayını sizin için arayıp net bilgi alabilirim veya Tuzla Marina’ya daha yakın, hem açık hem de kapalı alanı olan başka mekanlar da önerebilirim.

Nasıl ilerlememi istersiniz?",Yes,negative,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Ekim ayında soğuk olur,Yes,negative,Diğer,Belirsiz
9f4ef8c6-8582-481b-bbcf-21513374f837,"Çok haklısınız, Ekim ayında açık hava/kır alanı riskli olabilir; hava serin ve yağışlı olabiliyor. Bu yüzden, **tamamen kapalı veya gerektiğinde kapalıya dönüşebilen (camlı, tente sistemli, ısıtmalı)** mekanlar sizin için daha uygun olacaktır.

Size, **Tuzla Marina ve çevresinde** hem şık hem de kapalı alanı olan, lüks ve modern davet mekanları önerebilirim. Ayrıca, deniz manzaralı veya merkezi konumda olmalarına da dikkat edeceğim.

### Size Uygun Olabilecek Kapalı Alan Mekan Önerileri

#### 1. **Svadba Tuzla Marina**
- **Konum:** Tuzla Marina içinde, deniz kenarı
- **Açık ve kapalı alanı mevcut, modern ve şık**
- [Detaylı bilgi ve fotoğraflar](https://dugunbuketi.com/fiyati/svadba-tuzla-marina-kir-dugunu-mekanlari-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

#### 2. **Garden 216 (Tuzla)**
- **Konum:** Tuzla merkez, açık ve kapalı alan bir arada
- **Kötü hava koşullarına uygun, doğayla iç içe**
- [Detaylı bilgi ve fotoğraflar](https://dugunbuketi.com/fiyati/garden-216-kina-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

#### 3. **Ibis Istanbul Tuzla Hotel**
- **Konum:** Tuzla merkez, tamamen kapalı otel salonu
- **Modern, lüks ve her mevsime uygun**
- [Detaylı bilgi ve fotoğraflar](https://dugunbuketi.com/fiyati/ibis-istanbul-tuzla-hotel-kina-gecesi-mekanlari-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

#### 4. **Emirtimes Hotel Tuzla**
- **Konum:** Tuzla merkez, kapalı otel salonu
- **Büyük davetler ve kış organizasyonları için ideal**
- [Detaylı bilgi ve fotoğraflar](https://dugunbuketi.com/fiyati/emirtimes-hotel-tuzla-kina-gecesi-mekanlari-tuzla-istanbul?utm_source=website&utm_medium=chatbot&utm_campaign=view_place&utm_id=beta_chatbot_v1)

---

Dilerseniz, bu mekanlardan bir veya birkaçının uygunluğunu sizin için hemen sorgulayabilirim.  
Ayrıca, davetli sayınızı ve kişi başı bütçenizi belirtirseniz, en uygun ve sıcak kapalı mekanları daha hızlı önerebilirim.

Başka bir isteğiniz veya merak ettiğiniz bir yer varsa hemen yazabilirsiniz!",Yes,Neutral,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Loventa garden kapalı alan    sorarsanız  yer nerde fiyat,Yes,negative,Mekan,Mekan arıyor
9f4ef8c6-8582-481b-bbcf-21513374f837,Loventa garden kapalı mekan fiyat adres nersi resim atın bakıyım,Yes,negative,Mekan,Mekan arıyor
